VideoId,Views,Likes,Comments,Dislikes,TrendingDate,PublishedDate,DifferenceBetweenPublishAndActualDate,IsTrending
8JzyquUk1NY,3709742,243675,37630,1894,10/01/2020 02:00:00,09/25/2020 14:45:33,5,1
jiU0uBzj-Y8,1962556,62659,9703,5428,10/01/2020 02:00:00,09/25/2020 07:37:31,5,1
MJB0gCoQYoo,688036,7159,937,117,10/01/2020 02:00:00,09/27/2020 20:40:38,3,1
QpkOyicefO0,1730298,112977,3593,1044,10/01/2020 02:00:00,09/26/2020 20:30:03,4,1
JW-B49Zuui0,338898,35128,3370,235,10/01/2020 02:00:00,09/26/2020 18:00:05,4,1
szXhHAVfZZw,1276725,15116,1292,832,10/01/2020 02:00:00,09/27/2020 18:35:18,3,1
ElVShISbYS4,1892308,94199,4106,978,10/01/2020 02:00:00,09/25/2020 18:00:04,5,1
PYohRiWE95g,1091062,29969,1742,340,10/01/2020 02:00:00,09/25/2020 18:00:08,5,1
7gVNNPv8w4Q,1906174,79009,3978,1408,10/01/2020 02:00:00,09/25/2020 06:00:14,5,1
cKbNSLa6j6M,1013336,67090,6892,3046,10/01/2020 02:00:00,09/25/2020 17:58:38,5,1
A1kuaEuLX78,14511982,511407,25131,24198,10/01/2020 02:00:00,09/25/2020 00:30:09,6,1
yEdEG7Stp3U,893546,65581,3462,609,10/01/2020 02:00:00,09/25/2020 20:00:10,5,1
yiABohCHXUQ,2257285,125529,4097,2350,10/01/2020 02:00:00,09/25/2020 16:00:09,5,1
SoGCIuO2XkM,1183695,82095,3556,464,10/01/2020 02:00:00,09/26/2020 15:00:06,4,1
M0qv9fTlfdc,893244,52975,2295,713,10/01/2020 02:00:00,09/25/2020 20:00:10,5,1
NAo38Q9c4xA,11338460,1197618,103493,15959,10/01/2020 02:00:00,09/25/2020 06:00:10,5,1
-uf-27FRQrY,1725779,208200,17754,473,10/01/2020 02:00:00,09/25/2020 21:27:48,5,1
obb5TBaJFvs,366290,7856,2541,116,10/01/2020 02:00:00,09/26/2020 01:00:32,5,1
RrtkU7i0qD8,4340623,204346,10238,1473,10/01/2020 02:00:00,09/25/2020 16:00:11,5,1
PZ7SevBiT5s,1539877,102409,15079,1030,10/01/2020 02:00:00,09/26/2020 18:00:05,4,1
Y28qV9mBkKU,1646064,24949,1401,1265,10/01/2020 02:00:00,09/28/2020 00:00:03,3,1
cH66LWWluVE,4681792,176925,11343,3639,10/01/2020 02:00:00,09/25/2020 02:49:33,5,1
R5WlB2i60y8,831628,43965,2467,623,10/01/2020 02:00:00,09/25/2020 06:00:04,5,1
6iuwBio5EUA,1322732,219109,16917,6593,10/02/2020 02:00:00,10/02/2020 06:00:11,0,1
dyRsYk0LyA8,39363127,4746270,1021283,17513,10/02/2020 02:00:00,10/02/2020 06:00:13,0,1
fHeQemJJQII,2906462,647689,55751,4008,10/02/2020 02:00:00,10/02/2020 06:00:11,0,1
h-aqTtywDDI,973428,22199,1861,700,10/02/2020 02:00:00,10/02/2020 01:14:37,0,1
90Jve_qWnpc,2470101,153261,0,7191,10/02/2020 02:00:00,10/01/2020 16:06:51,0,1
0Rsa4U8mqkw,2880012,48344,3640,3710,10/02/2020 02:00:00,10/01/2020 16:00:00,0,1
BboMpayJomw,5011573,824831,70170,10472,10/02/2020 02:00:00,10/01/2020 18:00:09,0,1
vKLN5UKo87c,7500763,1208572,10844,10375,10/02/2020 02:00:00,10/02/2020 06:03:12,0,1
Wx2jFCw9V6Q,485766,6269,11082,701,10/02/2020 02:00:00,10/02/2020 07:16:16,0,1
wW1lY5jFNcQ,12365285,147850,101284,13752,10/02/2020 02:00:00,09/30/2020 05:13:55,1,1
xv10VQcExsw,406633,53002,4403,590,10/02/2020 02:00:00,10/02/2020 06:00:10,0,1
SEZPA2VT-YI,1349130,75742,8761,914,10/02/2020 02:00:00,10/01/2020 17:00:04,0,1
GTn3tJPhJNc,305563,23507,847,429,10/02/2020 02:00:00,10/02/2020 06:04:55,0,1
CJ68kQLS250,1393358,181789,13337,2856,10/02/2020 02:00:00,10/01/2020 18:00:11,0,1
F8c8f2nK82w,2552945,503751,31265,3510,10/02/2020 02:00:00,10/02/2020 06:10:22,0,1
dYBrcOL-U88,588588,6184,856,486,10/02/2020 02:00:00,10/01/2020 08:43:54,0,1
7fiR_TMpIU0,1808487,103319,7940,3152,10/02/2020 02:00:00,10/01/2020 15:00:48,0,1
vaWlZGd3srE,158941,7028,510,229,10/02/2020 02:00:00,10/02/2020 03:01:08,0,1
VUROGDB0_cs,109051,21885,1949,203,10/02/2020 02:00:00,10/02/2020 06:00:03,0,1
50U1S_OLEOQ,714390,28555,4790,620,10/02/2020 02:00:00,10/01/2020 17:00:01,0,1
un9x-DjTMT0,1909449,94806,5451,4128,10/02/2020 02:00:00,09/30/2020 23:13:20,1,1
DU7hz2j3Qs4,261133,29177,1379,126,10/02/2020 02:00:00,10/01/2020 18:00:03,0,1
feTe0EvzV4k,597876,47158,1933,580,10/02/2020 02:00:00,10/01/2020 21:00:09,0,1
XVMJXZYgNfc,332365,30051,2479,231,10/02/2020 02:00:00,10/01/2020 18:00:09,0,1
HEp392y7cqw,11090657,178870,24207,10693,10/02/2020 02:00:00,09/30/2020 19:05:37,1,1
RV2DdfwCMQ4,161658,28147,2081,262,10/02/2020 02:00:00,10/02/2020 04:08:59,0,1
N9LSXC0B61s,874239,52573,4344,734,10/02/2020 02:00:00,10/01/2020 22:00:02,0,1
yTPC4P77bcs,588414,82095,4249,504,10/02/2020 02:00:00,10/01/2020 21:24:34,0,1
iJ3xO1kQGCY,421962,43332,2390,549,10/02/2020 02:00:00,10/02/2020 07:01:02,0,1
iQwmcY12DRo,956558,51198,2923,947,10/02/2020 02:00:00,10/01/2020 16:00:13,0,1
hxDDIGJCCsk,2368070,334546,38275,6924,10/02/2020 02:00:00,09/30/2020 18:26:33,1,1
cTU_TsVocJk,1221218,112660,6944,501,10/02/2020 02:00:00,09/30/2020 20:36:50,1,1
gi-63nX4BoM,6876678,316998,39609,4465,10/02/2020 02:00:00,09/30/2020 21:01:50,1,1
9cCXsCaxXSw,601246,76216,5514,930,10/02/2020 02:00:00,10/01/2020 04:11:54,0,1
48sCx-wBs34,1344329,97249,5828,851,10/02/2020 02:00:00,10/01/2020 00:18:06,1,1
bNHjgJy8Ffk,459295,19453,1872,346,10/02/2020 02:00:00,10/01/2020 17:16:13,0,1
dDYFiq1l5Dg,1268807,86048,6909,799,10/02/2020 02:00:00,09/30/2020 17:45:12,1,1
E9bdMxOpm88,3948074,284272,10659,1800,10/02/2020 02:00:00,09/29/2020 20:00:04,2,1
6144EJIDj94,812299,59565,6476,1705,10/02/2020 02:00:00,09/30/2020 18:00:01,1,1
VJRyWIlICHg,1424149,141693,9243,533,10/02/2020 02:00:00,09/30/2020 21:00:09,1,1
EaBXd-96uNg,750871,14802,1431,901,10/02/2020 02:00:00,09/30/2020 20:58:02,1,1
azMTOw50Mng,623859,52224,3153,420,10/02/2020 02:00:00,10/01/2020 00:30:53,1,1
WZ8PFj7YOz4,2909154,220599,12037,3213,10/02/2020 02:00:00,09/29/2020 19:00:10,2,1
t4jhoU8QCbw,470619,33681,1181,540,10/02/2020 02:00:00,09/30/2020 17:05:17,1,1
RvU-9sE3xu0,637071,27653,2944,345,10/02/2020 02:00:00,09/30/2020 18:00:35,1,1
XQEx8E39_EM,372315,35814,4950,653,10/02/2020 02:00:00,09/30/2020 21:00:05,1,1
HwOmqeZua0k,5111325,194458,8708,5753,10/02/2020 02:00:00,09/28/2020 19:00:09,3,1
wbR-5mHI6bo,3296693,276945,36891,6358,10/02/2020 02:00:00,09/29/2020 16:00:26,2,1
DDMrB8ESRuI,1884330,287636,33468,1265,10/02/2020 02:00:00,09/29/2020 18:00:11,2,1
oJkz-Ops9ws,5426067,133694,11018,4938,10/02/2020 02:00:00,09/29/2020 19:21:49,2,1
fl5SBgJNwXs,2503697,195059,28816,3234,10/02/2020 02:00:00,09/30/2020 17:00:14,1,1
gHo5v0Zko0c,916173,216248,8948,557,10/02/2020 02:00:00,09/30/2020 14:33:00,1,1
ZJq1AVNu6HU,1630971,29789,1244,985,10/02/2020 02:00:00,10/01/2020 00:00:07,1,1
1ODhWjCxydU,3368776,129670,6127,8081,10/02/2020 02:00:00,09/29/2020 18:00:06,2,1
MXFkjMNXfpY,16135786,1852322,99847,26130,10/02/2020 02:00:00,09/29/2020 06:30:10,2,1
Pnr7-9BFOcg,2662584,38201,2862,1116,10/02/2020 02:00:00,09/30/2020 01:00:02,2,1
MLFCDTx4zwM,433258,11927,1552,946,10/02/2020 02:00:00,09/30/2020 17:30:01,1,1
s9t1ZfMZfH4,1504589,285566,23610,2698,10/02/2020 02:00:00,09/29/2020 20:00:10,2,1
zY9OyOJpV58,1579647,52086,3090,1066,10/02/2020 02:00:00,09/29/2020 20:54:03,2,1
EEB_d6BXpvY,373085,50819,8387,828,10/02/2020 02:00:00,09/30/2020 22:00:00,1,1
BoZ0Zwab6Oc,6649131,0,25075,0,10/02/2020 02:00:00,09/29/2020 15:13:35,2,1
Wk5oGu-sb1g,720455,12434,6144,461,10/02/2020 02:00:00,09/29/2020 06:03:03,2,1
9LWSUshJcEA,346741,25648,5745,247,10/02/2020 02:00:00,09/29/2020 22:15:00,2,1
s6Tt9WsbyYY,818061,34262,4751,1430,10/02/2020 02:00:00,09/29/2020 17:23:24,2,1
1LIfEmClwAw,815819,119377,5254,321,10/02/2020 02:00:00,09/30/2020 01:31:16,2,1
K6_DZoIJqn0,255343,19851,4481,619,10/02/2020 02:00:00,09/29/2020 15:12:38,2,1
J60ueFp-jv8,2372618,6989,1713,1544,10/02/2020 02:00:00,09/29/2020 18:00:02,2,1
GqbEUbgh6yE,956936,7657,595,345,10/02/2020 02:00:00,10/01/2020 00:21:17,1,1
bZ12FX-m60w,14544601,594354,33194,10467,10/02/2020 02:00:00,09/27/2020 19:25:45,4,1
rWpQtm71Z2s,446029,19358,1683,394,10/02/2020 02:00:00,09/29/2020 23:50:41,2,1
LEahzarmtMk,1352452,162457,32131,2325,10/02/2020 02:00:00,09/29/2020 00:44:44,3,1
GfkOwkfZCcc,518630,102832,4048,258,10/02/2020 02:00:00,10/01/2020 00:00:03,1,1
uAqjm1PcoSI,613772,67617,4720,277,10/02/2020 02:00:00,09/29/2020 02:00:12,2,1
ZP63s4JQhpg,677847,49896,5267,953,10/02/2020 02:00:00,09/29/2020 21:00:04,2,1
T8PprcRWG5U,11132661,1445798,33195,15946,10/02/2020 02:00:00,09/27/2020 19:00:08,4,1
wMIoX3dVdwc,477525,60686,1786,217,10/02/2020 02:00:00,09/29/2020 18:02:51,2,1
moleFybTAAc,393795,64451,3717,303,10/02/2020 02:00:00,09/29/2020 18:25:39,2,1
j8k8hj5VyM0,1521641,17531,10769,1392,10/02/2020 02:00:00,09/30/2020 03:50:15,1,1
mNNMCNOnX_A,2429816,104918,13950,1514,10/02/2020 02:00:00,09/29/2020 21:08:05,2,1
6gR_WOzzJtU,172313,15485,645,128,10/02/2020 02:00:00,09/30/2020 01:00:13,2,1
10zkDQrd_3E,421249,24180,2209,526,10/02/2020 02:00:00,09/29/2020 02:50:49,2,1
Puk8EeTl8tc,2824378,210302,24887,3307,10/02/2020 02:00:00,09/29/2020 17:00:30,2,1
Gi1VlZP5fqw,461428,39956,2060,284,10/02/2020 02:00:00,09/30/2020 18:00:07,1,1
L1JPTA-h0mY,428642,45938,2626,282,10/02/2020 02:00:00,09/29/2020 07:00:20,2,1
OdCZQyIPmZY,642138,83581,13906,499,10/02/2020 02:00:00,09/29/2020 02:00:36,2,1
-CwB5CLCQIw,3359505,64620,4569,6835,10/02/2020 02:00:00,09/27/2020 21:15:10,4,1
ht6PYR0SHdA,256183,10788,873,124,10/02/2020 02:00:00,09/29/2020 04:40:59,2,1
z-r2AhqxBzw,302024,15373,2857,761,10/02/2020 02:00:00,09/29/2020 18:00:14,2,1
J-MX3XDPnd8,1367043,234647,19190,2342,10/02/2020 02:00:00,09/28/2020 18:00:26,3,1
OhOV0ZWZ-HA,218445,11876,629,329,10/02/2020 02:00:00,09/28/2020 23:17:17,3,1
l4pX35OW1S4,216837,10927,1141,197,10/02/2020 02:00:00,09/29/2020 15:56:17,2,1
uQ6xbsl6kSo,3146985,133517,6393,1197,10/02/2020 02:00:00,09/28/2020 18:00:15,3,1
aOnbwAp0BiI,957890,87149,5248,435,10/02/2020 02:00:00,09/28/2020 21:00:00,3,1
j2No_nowXsw,517413,25853,1145,269,10/02/2020 02:00:00,09/28/2020 17:00:09,3,1
ak89hkzhcGY,538504,6865,1890,212,10/02/2020 02:00:00,09/29/2020 17:45:21,2,1
GZs-I3G5mmQ,1117722,81346,5715,854,10/02/2020 02:00:00,09/28/2020 22:07:02,3,1
5wqkMk1DhAw,2904211,36650,9442,1356,10/02/2020 02:00:00,09/29/2020 05:27:06,2,1
ABwTtaAIDxg,510124,1315,0,183,10/02/2020 02:00:00,09/29/2020 02:40:56,2,1
8uhsitAE8cI,881864,41629,4015,735,10/02/2020 02:00:00,09/28/2020 23:28:33,3,1
iyCLdWm66Hc,153127,4161,608,122,10/02/2020 02:00:00,09/28/2020 18:53:13,3,1
HUOLjp67o6E,223838,630,978,1743,10/02/2020 02:00:00,09/29/2020 16:20:25,2,1
l-x7O94hdc4,1655958,248049,10605,602,10/02/2020 02:00:00,09/28/2020 18:45:02,3,1
2Jz18tj-mEM,9169755,313896,16412,6381,10/02/2020 02:00:00,09/27/2020 01:00:00,5,1
YA45X4tCqBg,3304202,320845,21357,2618,10/02/2020 02:00:00,09/28/2020 04:43:48,3,1
8UvWQGDW58E,243006,8674,688,229,10/02/2020 02:00:00,09/29/2020 15:30:24,2,1
U7NrniX5Aj0,5404899,361753,29342,5843,10/02/2020 02:00:00,09/26/2020 21:36:31,5,1
WL1rl4hhxIE,718048,6768,1149,349,10/02/2020 02:00:00,09/27/2020 18:51:12,4,1
1LQsf-GZDMg,1368357,54136,1150,573,10/02/2020 02:00:00,09/28/2020 16:00:00,3,1
Voz1kIsepPk,323056,29165,10655,3493,10/02/2020 02:00:00,09/28/2020 19:30:11,3,1
VZmLgJr42W0,287655,4062,452,69,10/02/2020 02:00:00,09/28/2020 22:52:27,3,1
g44YTsjnRHY,587322,18399,1291,279,10/02/2020 02:00:00,09/28/2020 16:00:20,3,1
4mhV_OB2l9Q,335165,12043,937,199,10/02/2020 02:00:00,09/28/2020 17:51:48,3,1
X7oQSfRMhtY,339303,13904,1877,704,10/02/2020 02:00:00,09/28/2020 15:13:04,3,1
Y19kvl-sdeM,284087,5997,811,94,10/02/2020 02:00:00,09/28/2020 15:00:08,3,1
U54zrTLwdWQ,2948761,215699,26275,5054,10/02/2020 02:00:00,09/28/2020 17:00:05,3,1
QBgqntNfsTo,440823,24070,2754,1972,10/02/2020 02:00:00,09/29/2020 03:45:29,2,1
Rp8NfZpMdX8,7959009,127824,8280,3807,10/02/2020 02:00:00,09/27/2020 23:42:15,4,1
4r5hobVG7YY,1639322,30093,6751,4669,10/02/2020 02:00:00,09/27/2020 16:00:48,4,1
efsfpz-xJEs,1415785,55278,3314,1405,10/02/2020 02:00:00,09/28/2020 00:01:03,4,1
w1zzOyksUGo,615342,34113,6701,1066,10/02/2020 02:00:00,09/28/2020 16:30:05,3,1
mqppAEK0t_8,2147062,126910,13658,2972,10/02/2020 02:00:00,09/28/2020 12:55:43,3,1
zwa49OAlOFs,978028,5525,827,1777,10/02/2020 02:00:00,09/27/2020 19:07:20,4,1
xLPyTcbDF50,221801,21227,1820,579,10/02/2020 02:00:00,09/29/2020 02:00:11,2,1
fH-14f7CLnA,536463,0,2553,0,10/02/2020 02:00:00,09/28/2020 19:28:53,3,1
6fRsrK8VppQ,1058415,73606,6100,647,10/02/2020 02:00:00,09/28/2020 04:15:01,3,1
_HmLuJJN9jQ,7998521,486747,16180,5929,10/02/2020 02:00:00,09/26/2020 21:32:35,5,1
n_gdwLtSX9E,160190,2986,721,103,10/02/2020 02:00:00,09/29/2020 05:18:42,2,1
0__Grh7F8K8,165819,2461,1433,90,10/02/2020 02:00:00,09/28/2020 19:23:54,3,1
8GYRkD5sYL0,1107388,19995,7866,835,10/02/2020 02:00:00,09/28/2020 18:52:41,3,1
RTUqhHrNVLw,610561,6371,1133,4916,10/02/2020 02:00:00,09/28/2020 23:49:11,3,1
G9DBGbTuWz8,554088,13527,1011,385,10/02/2020 02:00:00,09/29/2020 02:41:20,2,1
Td6g8wAU3sg,1757227,18114,2519,1174,10/02/2020 02:00:00,09/27/2020 07:21:26,4,1
5wUEY4gLOok,660275,103127,5659,167,10/02/2020 02:00:00,09/28/2020 23:00:04,3,1
uaJ81czm3xA,3288046,632700,35376,1978,10/02/2020 02:00:00,09/27/2020 16:59:56,4,1
U5otTweIp9c,810801,15370,2744,1427,10/02/2020 02:00:00,09/28/2020 17:39:40,3,1
mhCtX2tf4PA,1321983,22530,3956,943,10/02/2020 02:00:00,09/28/2020 23:57:45,3,1
b7oRRVNvLL8,1316270,88660,5550,877,10/02/2020 02:00:00,09/28/2020 05:57:49,3,1
TIW9Gcevsg0,360902,29471,2244,546,10/02/2020 02:00:00,09/27/2020 17:02:05,4,1
6hAW5RmgYUQ,599913,37802,1895,341,10/02/2020 02:00:00,09/28/2020 18:00:03,3,1
pvPsJFRGleA,43537279,2486859,184916,62216,10/02/2020 02:00:00,09/18/2020 06:00:10,13,1
TWQ7tWsf5lM,2112092,22512,4957,953,10/02/2020 02:00:00,09/28/2020 02:08:19,3,1
ed-Rea7_uRo,417655,45959,12624,326,10/02/2020 02:00:00,09/27/2020 22:00:02,4,1
DLbgBHMUusY,4443250,271995,14085,2729,10/02/2020 02:00:00,09/27/2020 03:43:47,4,1
jm20hA-rJSM,843288,19122,1414,323,10/02/2020 02:00:00,09/27/2020 13:00:36,4,1
MfpVP9ds9_4,1530692,68931,5702,1006,10/02/2020 02:00:00,09/28/2020 21:00:11,3,1
cVt7Qz66b5A,527229,23372,3268,109,10/02/2020 02:00:00,09/28/2020 04:02:51,3,1
89PDADkT-ok,405026,44510,9290,418,10/02/2020 02:00:00,09/27/2020 19:00:09,4,1
zLCDfQfk7J0,1124144,41756,1811,723,10/02/2020 02:00:00,09/27/2020 18:40:47,4,1
vu1QpsQOMow,1442157,4980,922,1052,10/02/2020 02:00:00,09/27/2020 07:32:37,4,1
KByREO4gB0M,1731296,83396,4251,1267,10/02/2020 02:00:00,09/26/2020 20:30:10,5,1
zFP41BVxO-c,176469,9803,700,240,10/02/2020 02:00:00,09/27/2020 21:20:53,4,1
mGGyC6nDXGI,762409,19667,6118,631,10/02/2020 02:00:00,09/27/2020 10:38:39,4,1
9DP2HVAzj3E,149845,16861,2738,208,10/02/2020 02:00:00,09/27/2020 19:41:25,4,1
8WgzB1SkKb8,108300,1756,838,59,10/02/2020 02:00:00,09/27/2020 23:08:46,4,1
kydyXOYFV64,1251131,75892,8022,1696,10/02/2020 02:00:00,09/27/2020 01:58:58,5,1
SZ5lQNPanvI,5601599,131444,5626,8017,10/02/2020 02:00:00,09/26/2020 18:00:04,5,1
4W5Er8sKVTo,3267616,75712,3058,2799,10/02/2020 02:00:00,09/26/2020 17:01:36,5,1
rmG2TX5fI2g,8888602,138562,3814,1353,10/02/2020 02:00:00,09/26/2020 21:00:03,5,1
8e7K5M7J-3o,2137829,21810,6033,829,10/02/2020 02:00:00,09/28/2020 04:08:59,3,1
-krjH11PziY,1294102,15657,2853,792,10/02/2020 02:00:00,09/27/2020 09:27:11,4,1
Vl3swga-Xrk,19497734,1133492,60747,12234,10/02/2020 02:00:00,09/26/2020 22:40:02,5,1
IdGIjMI4Nmw,2960963,118867,10150,1709,10/02/2020 02:00:00,09/27/2020 21:32:58,4,1
WelHMjXH6fQ,741739,3740,81,278,10/02/2020 02:00:00,09/25/2020 12:39:05,6,1
z0kjarXKQcU,366284,29908,2224,573,10/02/2020 02:00:00,09/27/2020 15:00:23,4,1
EZQa8n375I4,301887,4691,1302,88,10/02/2020 02:00:00,09/27/2020 17:43:28,4,1
5IlNjdXp59o,463588,26834,2460,164,10/02/2020 02:00:00,09/27/2020 16:40:19,4,1
O1pG5AAxVA0,1435376,19912,3189,642,10/02/2020 02:00:00,09/28/2020 05:32:29,3,1
_Y_dTsSUEBY,1302397,129660,10168,1152,10/02/2020 02:00:00,09/26/2020 17:42:38,5,1
oNXOM_Av5GU,209173,1209,128,149,10/02/2020 02:00:00,09/27/2020 13:09:25,4,1
5dtDBTlPR4o,1535845,18354,3928,644,10/02/2020 02:00:00,09/27/2020 06:11:51,4,1
F_ZmCCdIxLg,1830908,29401,5016,998,10/02/2020 02:00:00,09/27/2020 08:13:10,4,1
64IGINWXrGQ,5857910,341310,26704,4011,10/02/2020 02:00:00,09/25/2020 06:00:10,6,1
P2-VBZTG_60,514574,31950,3189,393,10/02/2020 02:00:00,09/27/2020 16:00:13,4,1
SXrOuIhoslA,871700,41868,4603,727,10/02/2020 02:00:00,09/26/2020 17:33:12,5,1
JIsxkacRXzc,132673,1283,527,64,10/02/2020 02:00:00,09/27/2020 08:03:49,4,1
jzm5NiSZOGo,952087,44565,4120,1484,10/02/2020 02:00:00,09/26/2020 18:20:01,5,1
WHFJHLftXkw,690034,8911,1535,326,10/02/2020 02:00:00,09/27/2020 20:26:41,4,1
DMO5Eo_9GZA,390386,3509,763,112,10/02/2020 02:00:00,09/27/2020 23:26:54,4,1
T1K-SZGQi3U,1092259,72208,6402,720,10/02/2020 02:00:00,09/26/2020 17:29:16,5,1
ziotSaBtqGk,11726503,951992,105643,24351,10/02/2020 02:00:00,09/25/2020 06:00:26,6,1
_VRyoaNF9sk,15021723,742324,47114,17153,10/02/2020 02:00:00,09/25/2020 06:00:09,6,1
m88gF_GxOJQ,568809,19072,1090,270,10/02/2020 02:00:00,09/26/2020 02:36:51,5,1
pqVnZBy318k,675779,4102,2126,1571,10/02/2020 02:00:00,09/26/2020 13:45:50,5,1
CVRgJb8ob0c,257919,3494,1587,772,10/02/2020 02:00:00,09/26/2020 23:59:59,5,1
NKtwDDeBxSI,936434,39062,2351,704,10/02/2020 02:00:00,09/25/2020 18:00:11,6,1
A2mJSG0L9U0,2655364,109059,5476,1368,10/02/2020 02:00:00,09/25/2020 06:00:10,6,1
QEyVtym-iIk,2229640,68377,2857,1435,10/02/2020 02:00:00,09/25/2020 20:00:11,6,1
CBdQYwpj7VU,1603843,57930,1771,2209,10/02/2020 02:00:00,09/26/2020 18:00:04,5,1
spxh-_jZHeg,4668798,181663,15165,4664,10/02/2020 02:00:00,09/25/2020 21:00:09,6,1
DSIDOgR5O5g,2940779,34371,8395,1404,10/02/2020 02:00:00,09/27/2020 05:43:05,4,1
BflFNMl_UWY,17806992,2479779,92196,31484,10/02/2020 02:00:00,09/26/2020 03:00:01,5,1
boZVmbb1r9A,2456338,152894,8905,790,10/02/2020 02:00:00,09/25/2020 16:00:07,6,1
iPuFsIm2Ufg,511163,80910,7083,229,10/02/2020 02:00:00,09/26/2020 17:11:42,5,1
3AoJ4Zd4vZw,1807550,133682,15357,4042,10/02/2020 02:00:00,09/25/2020 20:00:00,6,1
Hom_WqYifX8,929488,18527,3694,654,10/02/2020 02:00:00,09/27/2020 08:16:56,4,1
8JzyquUk1NY,3898647,247042,38362,1972,10/02/2020 02:00:00,09/25/2020 14:45:33,6,1
C6WLAVY-8KY,3008410,70653,4128,7660,10/02/2020 02:00:00,09/25/2020 15:00:03,6,1
zBXL_jSxLuE,2206011,36997,2699,1386,10/02/2020 02:00:00,09/26/2020 00:29:29,6,1
QpkOyicefO0,1757464,114034,3639,1055,10/02/2020 02:00:00,09/26/2020 20:30:03,5,1
jiU0uBzj-Y8,2082164,64627,9895,5551,10/02/2020 02:00:00,09/25/2020 07:37:31,6,1
6iuwBio5EUA,5518952,387120,32382,21808,10/03/2020 02:00:00,10/02/2020 06:00:11,0,1
dyRsYk0LyA8,73552077,6033511,1279232,44616,10/03/2020 02:00:00,10/02/2020 06:00:13,0,1
B6aoap7-oLQ,711560,97140,8357,826,10/03/2020 02:00:00,10/02/2020 19:00:03,0,1
fHeQemJJQII,7677976,891403,74593,8876,10/03/2020 02:00:00,10/02/2020 06:00:11,0,1
4uILdeRF3hw,2287407,210873,17385,3671,10/03/2020 02:00:00,10/02/2020 19:02:45,0,1
OgoJB0wXr7Q,813973,44066,2575,924,10/03/2020 02:00:00,10/02/2020 18:00:02,0,1
h-aqTtywDDI,1971281,36837,3162,2003,10/03/2020 02:00:00,10/02/2020 01:14:37,1,1
xv10VQcExsw,1178530,84033,6598,1774,10/03/2020 02:00:00,10/02/2020 06:00:10,0,1
YkadyuliPSs,1265442,46099,6986,324,10/03/2020 02:00:00,10/02/2020 19:00:00,0,1
JltvKCNvuDA,437333,39087,2394,390,10/03/2020 02:00:00,10/02/2020 21:04:42,0,1
798vylI5tTY,308198,25768,1823,339,10/03/2020 02:00:00,10/02/2020 18:47:05,0,1
9nlhmJF5FNI,1156256,26821,3280,2762,10/03/2020 02:00:00,10/02/2020 16:00:02,0,1
hJ_0vSSZ_LY,3623346,211305,6932,1793,10/03/2020 02:00:00,10/01/2020 20:00:07,1,1
F8c8f2nK82w,6094808,719549,49731,7968,10/03/2020 02:00:00,10/02/2020 06:10:22,0,1
-7RVbpldizM,288168,17539,674,193,10/03/2020 02:00:00,10/02/2020 06:02:38,0,1
90Jve_qWnpc,3264396,178564,0,8186,10/03/2020 02:00:00,10/01/2020 16:06:51,1,1
BboMpayJomw,7327762,943680,74473,13860,10/03/2020 02:00:00,10/01/2020 18:00:09,1,1
qvu4nPMyl3U,16398436,3515229,304257,19605,10/03/2020 02:00:00,10/02/2020 06:00:02,0,1
Wx2jFCw9V6Q,820620,9460,14841,1127,10/03/2020 02:00:00,10/02/2020 07:16:16,0,1
0Rsa4U8mqkw,4686091,57767,4697,4882,10/03/2020 02:00:00,10/01/2020 16:00:00,1,1
jUBjKlsBwPE,250387,9179,419,86,10/03/2020 02:00:00,10/01/2020 12:06:59,1,1
b70vWDbQ8pA,2073224,160077,4798,1040,10/03/2020 02:00:00,10/02/2020 14:00:09,0,1
vKLN5UKo87c,8962281,1266776,12555,9516,10/03/2020 02:00:00,10/02/2020 06:03:12,0,1
indr-6Q7Fdo,503173,36045,1762,530,10/03/2020 02:00:00,10/02/2020 18:37:34,0,1
wW1lY5jFNcQ,12817854,151389,103842,14050,10/03/2020 02:00:00,09/30/2020 05:13:55,2,1
SEZPA2VT-YI,1684938,80843,9401,1057,10/03/2020 02:00:00,10/01/2020 17:00:04,1,1
CJ68kQLS250,1929725,208990,15043,3481,10/03/2020 02:00:00,10/01/2020 18:00:11,1,1
GTn3tJPhJNc,440880,27692,1139,579,10/03/2020 02:00:00,10/02/2020 06:04:55,0,1
vaWlZGd3srE,332994,10059,716,425,10/03/2020 02:00:00,10/02/2020 03:01:08,0,1
VUROGDB0_cs,248432,31298,2412,335,10/03/2020 02:00:00,10/02/2020 06:00:03,0,1
dBiMxJAxMgg,2911999,218310,8534,2331,10/03/2020 02:00:00,10/02/2020 07:04:18,0,1
U90DLuT_zvM,906503,93808,3447,454,10/03/2020 02:00:00,10/02/2020 15:20:50,0,1
iJ3xO1kQGCY,703561,56374,3078,917,10/03/2020 02:00:00,10/02/2020 07:01:02,0,1
N9LSXC0B61s,1564426,69340,5335,1196,10/03/2020 02:00:00,10/01/2020 22:00:02,1,1
yTPC4P77bcs,888781,106587,5005,694,10/03/2020 02:00:00,10/01/2020 21:24:34,1,1
iQwmcY12DRo,1490969,70044,4012,1324,10/03/2020 02:00:00,10/01/2020 16:00:13,1,1
FtpO9sD1_Ko,209932,8442,669,113,10/03/2020 02:00:00,10/01/2020 22:59:55,1,1
