VideoId,Views,Likes,Comments,Dislikes,DifferenceBetweenPublishAndActualDate,IsTrending
1ODhWjCxydU,3899265,142625,6500,8764,5,1
CCIJxmSEgV4,4112590,3694,208,457,689,0
qmL89oSzVII,260,8,0,0,2,0
-4He9rS25CE,2118572,181387,4116,1937,9,0
oRzxO789MT8,412514,4724,0,189,168,0
FVxKAJqdYho,1992014,7239,146,140,1370,0
K_6MsKxh5t8,243160,4789,0,1979,713,0
Z2YLEPFa750,1783256,50589,10681,2025,6,1
Kg-5B-89VqU,6312,319,10,12,1,0
EOUwFu95duI,325,19,3,0,1,0
k4m394M7ZGY,863155,63953,6223,680,3,1
cscFkKcUekw,91610,219,23,49,649,0
jSjOeGaEf14,363658,8708,1531,354,0,1
AolstL1_MhE,3082645,243511,19094,9920,3,1
sKsqgkkboEY,708151,9476,4274,551,1,1
v9GnCkDZS3c,883927,7134,683,107,9,0
N5KpIE2tz8M,556362,38409,5142,2327,2,1
hD13SQJoH7s,4588128,232553,22616,8041,6,1
JIsxkacRXzc,132673,1283,527,64,4,1
p2gQzbnOuUk,3974,23,4,1,3,0
bqiSv8uEsKc,196351,8873,259,89,4,1
jLZeVgP6pkA,5451589,213054,21793,5253,3,1
8DTvVQGGEco,3733580,4751,13,522,3370,0
4rjNpA94ly4,689078,9325,1801,258,2,1
1UE37uOWO_A,4356,0,146,0,2,0
RaKYnrN0ac4,276857,34233,844,155,9,0
j_USHuhOqyk,543906,43253,4486,482,0,1
kOg_aXV4brk,626231,35770,3037,424,1,1
B0tYP8GLhN0,23125,745,27,14,6,0
5y6YusEtkV4,302545,6432,731,110,1,0
4jEf014k_oA,708,36,3,3,3,0
dPVGm8rjrV8,599116,6766,1227,153,3,1
p740d4mzy_8,465660,3098,0,307,71,0
ux037r1V-7A,42716,2177,37,15,5,0
N7pN1E8f_M8,3107751,184275,7514,3886,2,1
R0bwMMRTTY8,497880,5109,545,245,3,1
GCAB2fguJJQ,3046602,165502,15000,3423,5,1
wILlT29-evM,3480024,13036,557,804,1494,0
9uYthslGcZY,46302,4911,351,15,1,0
90Jve_qWnpc,3654740,189781,0,8599,5,1
K534XSllAEE,1150236,11660,3274,498,0,1
4SjOv_szzVM,1154160,105513,5095,1083,8,1
kHuv8mAGB2o,1080270,15826,674,500,9,0
pn1ZjvvlU7o,456362,3186,530,251,258,0
bTGe5dtwLTo,125748,1683,285,115,9,0
wbR-5mHI6bo,3435406,283473,37465,6506,3,1
D_mh1Rq35ZM,193034,17271,2982,479,0,1
wAPlzt2L7wE,5564171,342841,17268,7396,5,1
qKp1f7Vn9dM,3103999,487057,21245,3330,0,1
GUDeiLtS9iI,280575,1094,60,51,808,0
VM49lEqq1HM,161991,5088,366,71,9,0
cXUs7QDR2Jo,665425,25900,7561,590,3,1
sTkFgLrt6h4,2207564,3255,368,623,3434,0
KIXKIgKwGME,438278,48189,2951,132,3,1
g0FiR8yAYG0,2370597,106001,6092,1937,3,1
EnbE4Tx1F1Q,108224,312,10,22,24,0
MQClBtge-lE,857143,6588,0,399,92,0
NtEHYFavNd0,1191236,67230,4517,1651,6,1
l6yzZdHruUI,7611025,1126353,39950,5573,1,1
LsNg-KrFxCA,2989978,132429,6830,1419,4,1
rdvtPUpoIfM,1344137,49015,2481,759,3,1
Dz8w_Hnjmdg,2456409,147923,10537,2946,5,1
lSgxwdSebRY,244369,1723,0,103,27,0
tN36zuVTkIE,881131,88797,11907,1633,3,1
b2HIJ8ARjpk,312934,5836,974,75,10,0
gtrwZApY4K4,1169,21,1,2,2,0
X01siIG2Uas,1405211,73488,3880,1112,5,1
KqYifGxPTPw,87859,1795,94,334,243,0
rL2ohZZdcCg,723041,5919,0,917,120,0
6pkdpJzCviY,1150009,95606,12367,1544,2,1
O1vCXnyOJD0,1288791,13478,3657,537,0,1
CsI5i-sqKJA,136839,3328,457,93,0,1
8JX3jUCtUfE,1759672,4442,240,432,722,0
zBT0l-G-Y_g,3798,51,15,2,30,0
3X4zJ9i-6FA,1188568,90574,2115,462,0,1
0hLpa3JSXds,890648,43429,414,529,9,0
Tkk7rhXVCEk,14382,84,0,15,80,0
JjqnAneq1A4,861531,45705,2096,1037,2,1
YY_CrvcRf0Q,2666214,33842,5309,1833,8,0
zrsBjYukE8s,10411127,479708,30413,14555,4,1
umKfqkeH440,113860,3540,0,81,1,0
veIK9yEabNc,1276448,58497,3476,733,4,1
4eP846aOToU,809271,46664,2328,463,3,1
jnQxb7d_w9w,2206116,32826,14524,976,2,1
f58v77tGLTI,3068560,12393,1061,609,902,0
7DiQ6qqmj4c,167125,3338,129,313,8,0
QPWdF3rRtb0,513522,5202,1403,280,176,0
F4nmjjMjAmE,946000,2866,254,311,551,0
6aNdLuMJRM4,262,88,141,1,2,0
s5h4hx7qa1Q,221009,10722,661,141,1,0
aMJXYgTOyhE,213141,16402,2901,214,4,1
2yFqf1ePf9g,25198369,22678,1653,4074,1192,0
tc4Pz6pJFPs,142455,10996,387,147,0,0
Y7biO9PRqvU,1955,25,0,2,2,0
b1reY72ktEc,3058984,154822,12188,2312,1,1
MyG7b30qaRY,1436621,102337,3436,742,6,1
wGBsIelFe-E,3688403,141600,31386,27964,6,1
WZ8PFj7YOz4,1892545,172590,9952,1760,0,1
xvHrBRAdBUM,6862,0,16,0,2,0
iRheI4Lg-vo,1231,70,0,6,3,0
iYKXdt0LRs8,2911893,185005,11345,3105,5,1
eIM4U4fYwKQ,706514,27448,2233,701,4,1
dSttaw9_vws,673958,85032,4626,834,4,1
fd1HuGsR51I,3146898,184529,11438,1544,8,1
UdfSrJvqY_E,8160939,317038,40734,9275,1,1
mrjikJdM_cc,4801520,7630,282,644,331,0
prSxHZBY3CU,8258407,597984,55553,10880,3,1
p3XiUPcouQw,408068,1918,141,183,77,0
AKJfakEsgy0,20107023,2389152,171131,9479,3,1
9zkZnGyIgzI,351003,23306,1771,276,2,1
LgMR4JM0lE0,2731,11,3,1,0,0
XqmknZNg1yw,5723446,449098,61714,39863,5,1
uyZ8GwksYqk,1201953,9850,1582,737,4,1
INEG5hE-6pQ,558878,4593,158,222,99,0
YNyFAro1E5M,6398857,416156,19825,3486,6,1
LGuXFUk19NU,676,13,0,0,1,0
wnicT9sZo7o,1262687,40532,2485,466,0,1
dyRsYk0LyA8,73552077,6033511,1279232,44616,0,1
OYIMiOEItpM,344743,36602,3395,238,5,1
X7D96Z9Zr8E,387067,36936,2821,402,5,1
Min1K8pu22U,464014,36028,4551,572,6,1
5wQ0PPXlOCI,74794,854,218,26,28,0
rTkBXzSBKtE,3005,27,7,3,1,0
ygEpAzXSSEM,23269,129,0,18,239,0
WRWtuJoVGW4,15790571,0,0,0,25,0
fp_0a_6aJMw,919981,102620,8590,1293,1,1
c3MMZLefv9c,276512,5215,484,282,0,0
IVoZwY-fuFA,1825615,30565,5184,8453,2,1
plwy1h5vvtg,614,27,6,2,4,0
ABwTtaAIDxg,516079,1319,0,183,3,1
T4K1WyqG5WU,1230679,1938,100,146,3169,0
Oh1fNVJYhHY,2865064,432229,22952,2879,2,1
CezRU8B5Vtk,81922,937,0,253,833,0
eVQif5Y7y58,355079,18794,1187,236,0,1
2ZmxTqnbTCE,478274,31950,3819,374,1,1
p0xYlY4CSq8,44203,1644,21,87,63,0
iHSk0gckO1s,277792,0,0,0,4,1
HI3aPJkZmNU,1694325,42705,6118,294,1,1
4T2SbsWIgT0,1226,8,0,0,122,0
72XiX9_H-YQ,2387,106,4,3,2,0
hBwgvoCFqZk,408395,18106,1094,161,5,1
O84fLDIU-T0,3105913,815502,30578,1712,0,0
lRf1zcISN-Q,40765,240,0,27,121,0
j8XQ0q1ksVM,1673451,20020,3754,690,3,1
6sTGdtJWgVU,547059,20990,1523,714,2,1
aiViQTd637I,1149017,9474,728,435,9,0
upf2jyjh8mQ,311697,12278,964,725,9,0
WY1ptfuqWa8,1082665,73038,11386,354,5,1
eT4yrRu9A2c,131209,982,0,99,4,1
-NEXHPDnFlc,1187516,2448,146,313,288,0
UmW-R8yfEBo,251737,7037,753,97,0,0
dgP5QSSp7hI,1967,10,0,0,3,0
HUOLjp67o6E,223174,626,978,1743,1,1
bup15AgE8YU,1868,10,3,1,3,0
iH1n2ie6G0M,5831395,385313,21990,4681,4,1
0OFwRdDeX4Y,7436663,371876,24365,5156,3,1
myfO8IXi0uE,826970,8539,1501,448,5,1
iY0RadRKNq4,20409,354,0,68,100,0
D1-WuBbVe2E,669325,62407,3522,886,2,1
aBsvtyygr0g,4433371,293029,14180,3046,6,1
GfbUjXX7qwk,1286753,6871,0,399,378,0
uUj674eH1sE,1050791,88208,5103,823,1,1
0Kl8NjfrZ8I,232793,2557,2825,259,3,1
Bd6dkXWFpNE,1392003,160940,8567,744,2,1
CVRgJb8ob0c,256114,3480,1596,774,3,1
YrsEyQ33JkA,1582439,177206,10925,3556,0,1
xE2f745DICI,168298,1487,537,174,5,1
pI__QRbepnE,783,10,0,0,1,0
0yunD7gAjKA,323869,12253,1275,242,9,0
FSe1HFBMmHU,2894356,167004,10730,2574,5,1
HCURqfqL8sI,633832,88592,6140,313,0,1
p5HyCWLaR4o,121604,297,0,55,1,0
WdB9uIbSIk8,181293,2490,1606,392,3,1
iKOlC8hNMZA,1257040,56437,4494,319,2,1
saMLAFOuGjA,7311739,378388,30963,12127,3,1
krLlHHEFgbw,405,0,5,0,1,0
a_N3Wkk6bxY,2121922,348324,58794,3271,6,1
i2DVeMmGMjA,528027,2571,0,278,816,0
umfhduWXCCc,1148555,97818,10789,2564,0,1
OvAr-tPYJu8,209672,5524,862,108,8,0
RDIV-1WbI8c,305323,12051,1677,190,0,1
2N5MnoUmKyc,448061,8737,2915,811,1,1
FNKfY5J52JM,780975,1701,68,327,140,0
TLQtYpn000U,405,22,1,0,2,0
7MacBC8cLjg,2447667,127375,4583,2885,1,1
mRzPWM8nD78,752216,52688,833,301,9,0
Cae8YfitBCo,185438,7582,1389,469,3,1
CNLsgd_NzWk,298521,13665,2847,338,0,1
y_ElWzulVO0,108385,890,45,141,49,0
nlqIkRQyYD0,376714,26012,8304,2484,9,0
yHDXUT6EU8A,1797658,188135,22951,1620,0,1
Z3kAZse4xgM,7097322,1009334,147726,16628,4,1
EePvRMWFXck,359456,2374,248,201,231,0
X_RZ5z01Fls,259012,27340,0,361,0,1
y5b3t_DIL0s,966,114,5,0,3,0
85SLWPnIW8k,491698,84495,5927,403,0,1
2jqMRwOC0wY,3504922,311398,56967,2371,4,1
T_3SmloucbM,213842,5540,1326,301,9,0
KtikpxnDUIo,873674,21984,1150,655,4,1
NfK9iglolq4,238,29,5,0,3,0
uc5goKHLko4,86875,396,0,76,617,0
0dkEl7Rbhm8,805179,7385,2459,359,0,1
L7pZiRZ4urc,953008,15548,2324,2090,1,0
rn1sxpQiwiM,271083,28707,3477,287,1,1
gSW-pARyP-M,1047703,44845,2072,632,2,1
F4ysAnsfXt4,415635,363,10,40,96,0
5j3JwspMMFw,460,0,0,0,3,0
rlZgjAzgJt0,966,23,5,0,123,0
Ezg0ekfk2KE,651585,125019,8012,1029,2,1
4JI70_9acgE,1386416,110165,14257,4011,3,1
TbHBHhZOglw,444543,35498,4502,306,4,1
VR6iWECBAnA,112120,5491,317,96,9,0
qrBsmWmky7E,452,16,0,0,3,0
irSjT4UfYBs,280540,24403,1195,127,9,0
iephU5MQq2Q,2097269,146572,26393,1631,8,0
3DZmXYl3xVE,306434,17059,1381,316,0,1
UanirBaG0-c,1556984,99351,6675,780,4,1
f9OVdmIxkso,2595889,79316,2954,1551,3,1
8UvWQGDW58E,285141,9738,731,250,4,1
PgBHjruE9Do,1115902,45668,2602,1353,8,1
aj3SlTgDrdY,708830,21383,2624,975,1,1
UObF2sftV_4,1323941,10197,2075,857,8,1
R7dwvd32tbU,688311,24061,1786,448,5,1
p_IHQJy8feU,1066314,41783,5379,2144,3,1
_ZmHwaqCxRY,1817635,158431,7481,1071,3,1
Dc8XsWQMcs8,1700964,2867,2459,5052,2,1
ZKI9qmDllZQ,2650323,2996,0,611,1396,0
1XuiG8Elo6Q,507701,3598,200,635,9,0
6haIP0XNxnw,1700104,80706,8806,1291,5,1
2nWiOsNaS10,104591,3246,93,23,4,0
bW8IZveuyH4,1047860,46600,1654,1248,3,1
dWST-U5hGJg,459,8,2,0,3,0
-5Rr3tf9Q6I,423829,13790,993,176,3,1
9Ag-s1c7R0E,1305767,63019,4062,385,6,1
Yibgsf1l8tc,298638,976,139,352,749,0
femaabNMrWM,955230,125329,6722,551,6,1
MJB0gCoQYoo,688036,7159,937,117,3,1
FTkyE-BkOOY,79187,4605,405,256,205,0
-HsH_wCPH0I,121745,2508,69,80,4,0
BsQj8Kb88v8,859488,116396,9563,678,4,1
lL-df-6LGJA,4371180,230499,5942,1768,4,1
IomwHHorFnk,69641,1306,262,58,1,0
zYvn_PYaf9k,117032,1269,395,52,0,1
9sqo3ksVp1E,428478,5199,780,124,1,1
PL-ZiXUKO88,43328,383,6,47,43,0
8yAscSQoTgQ,2526049,116939,6081,1923,5,1
kbe0dskUPVk,180,41,0,0,1,0
E0gmyePNri4,554926,70711,4553,558,0,1
MCf3pO3nmbw,163663,5743,783,91,4,1
i92JWGx_OcI,749348,1773,102,226,560,0
q0AVdrfpt3o,3009395,19662,479,315,280,0
t9sgZWMyaW0,54215,230,9,21,80,0
KRR0xb6Y_RM,876052,8157,2681,674,1,0
YbRBg9E7kmo,1766523,154335,11691,2195,1,1
tzug3Dm37NQ,3946069,247838,7294,2713,4,1
r6j-_hIfegQ,7856,56,4,2,30,0
Lmhdop_J79E,694,12,0,1,0,0
QueiFeH1A2c,777222,38292,4098,1143,4,1
tXJo6ysmyDc,1396356,117643,7722,716,1,1
mcD9_hkZ7d8,968222,11908,885,239,7,1
myO8fxhDRW0,2751627,133839,6871,1066,3,1
LMk1PYowq8M,1360474,22523,2890,1985,2,1
ji0Q0wNz2CA,1981069,4220,196,327,303,0
sk-qyR224fU,10528042,956957,63638,6310,2,1
t5MpWXNzrq4,618106,30737,1296,685,9,0
0SFmLBddtEA,462538,4578,216,178,142,0
MoP_jkry66k,718485,53669,3187,1836,1,1
_VRyoaNF9sk,6174534,461451,31937,8256,0,1
jdWhJcrrjQs,427569,38799,4260,1498,0,1
cUnoERa7PSk,1163561,1772,125,153,314,0
zxJDdRgs7Lw,2040115,98793,13589,3919,1,1
YQRRxN9IqXs,1173772,28893,8419,904,0,1
tjhYulKShps,32269,371,0,13,697,0
kaS5HfkmDLw,2507866,4949,238,417,2650,0
fosjf-SsBbs,846893,26554,747,483,2,1
up443k_mNd8,7117470,17534,2419,9469,5,1
hvAPFPHkYIA,8266603,409190,24539,16755,6,1
OebE2GYtFkA,1090097,97931,6684,520,3,1
O0uCr5-5p5Q,1291099,4952,1207,1809,2,1
5A0hhsYVO1Q,3569472,83505,9276,5453,2,1
GvawtnqWwXs,250444,47764,1771,83,4,1
1EnkX8EzIMo,15874,111,7,12,358,0
pI7S0JwjN24,918979,884,40,84,671,0
3N7OVLyRK6g,448155,14311,1534,902,5,1
alQHEUNbaNc,75098,1154,313,6,9,0
nSWxinGg810,305077,25123,5640,521,1,1
Z1rCDwz-yg4,2696062,176070,16453,2253,8,0
bZA2WlC2Xsc,1442115,31953,0,1535,73,0
hCVDxwNOdt8,40956,1258,114,118,9,0
BV2FdDmGiW0,45596902,5951286,382374,97683,6,1
uyRQVTay9HM,96925,0,71,0,9,0
zPcWv8xqgEA,371880,55326,3291,91,4,1
qNY2ghcV6fM,11887,220,32,5,8,0
ELCj247GUXc,1277,5,0,0,4,0
zRXcOZFgMfY,21244699,1357271,61419,23052,8,1
VUCj_yjie_0,9485,91,3,4,76,0
ay-8L8PZ6BI,908002,40848,1823,233,3,1
uvPFayrnauE,3836,18,8,2,1,0
bZA2WlC2Xsc,1442115,31953,0,1535,73,0
vOpP4iYXvso,1572954,2448,189,413,3428,0
_hugv0CBh-E,2104454,117039,12529,20115,3,1
yN5eA8fUvTE,1559168,8205,135,192,2253,0
U6x1APTCfXw,10241919,38600,1320,1805,415,0
rOoQ4fsVnAU,8210,0,0,0,40,0
1qOrO4QoF7E,2100,20,35,2,1,0
V3rzlvHwClQ,45113,780,8,44,132,0
ojCTmNEcl10,1290126,13807,695,642,2,1
8gXQsAea26I,653862,35583,4663,649,1,1
SSogoYXj4F0,255609,11170,453,179,3,1
wVRd4Hyctp8,1968409,65992,3218,1464,0,1
p_ZYLfpG7uk,3030730,11801,303,273,147,0
9IWBvZ9iuUE,1061815,55763,3464,1460,2,1
C0n_aqCcTVk,1409536,103899,6919,858,6,1
-ILoSiourKo,2561,16,0,0,2,0
sMHDkx0hUG4,286216,7937,1343,392,0,1
wL-WEQpnzqQ,1436678,12652,0,1270,4,1
2ulpkaGLGDI,1320918,122450,5957,877,0,1
-0nVFISDtDQ,200856,5280,371,37,0,0
2dEJC-KJqqY,2342010,7875,151,270,1370,0
S71YGZc-0dc,18224,115,8,11,489,0
7xR_qj7VMTI,2617609,104846,9022,2307,3,1
r5lZB-ecGsw,442812,4600,5887,30073,2,1
AYTJeIxThik,700949,72143,4869,291,2,1
WqGjDurAHQo,1219353,52510,5525,12000,5,1
LG1apnfD6IU,653008,12075,286,340,9,0
Zn0oMgXn3tk,891952,42610,2243,561,5,1
ceE7lVuxUbc,343,47,11,0,3,0
fQxyIUswCSs,1056,42,0,2,3,0
W3KnjYg-EJk,869282,43210,2996,591,7,1
HkjKJqHhSKQ,74547,1653,441,83,296,0
ME7qwm7oerQ,28143798,813972,77313,27842,4,1
ct9MxZHakBQ,1078862,159733,10017,399,1,1
bW8IZveuyH4,1129421,48838,1693,1291,9,1
BLXyRlsjQBU,1028177,16515,11970,2465,6,1
XGqXJZBF2hY,2553161,96804,0,19208,5,1
IhVf_3TeTQE,2253596,106522,11267,4042,4,1
AmKNohLWhxE,897,22,13,2,1,0
t1JWiHzxeVs,67268,314,2,84,323,0
GyWYDugtwa4,127117,3693,201,24,0,1
rk1RQsiz7dk,702154,30759,3496,1768,1,1
ES_XbrPvXOE,2819,16,0,0,47,0
iuGSNQGfVkk,3356,101,0,9,1,0
H1ob9GJ3FU8,62490,170,0,212,1129,0
wyblHWVY2i4,2773077,6804,707,361,918,0
OSwiHeoYL34,1273527,174309,54393,1584,3,1
kiBkbvltTos,211,7,0,0,3,0
zpAW6tamr_k,425828,28280,1023,368,2,1
ajaSJfOFoGY,237510,11653,836,158,0,1
J442-ti-Dhg,1103740,33675,2215,850,0,1
Ct0Cvv2r784,1323300,12391,3022,1634,159,0
POhHpDMWofc,1583839,109437,7289,1250,3,1
QF5ouJODw2A,253507,3283,992,157,1,0
-b5XN-TD7qQ,3695238,6974,355,634,692,0
6gsCtpXOiBs,789478,60144,4697,484,2,1
7Sl-HtRXLJA,23610,332,0,15,1,0
nGZHLKFPevE,281065,1086,0,187,226,0
dnXMsBekX80,912173,95112,5478,558,1,1
69h7JSkw3Ww,186370,4811,963,529,3,1
J9n-cdYTPJE,394001,772,24,124,178,0
J-MX3XDPnd8,1410957,238085,19221,2369,4,1
GfbUjXX7qwk,1286753,6871,0,399,378,0
YOgwqBXWIcw,5871900,14629,741,636,1043,0
2avPJ9TZNmU,6238423,432170,36573,3772,5,1
wOg0TY1jG3w,6595882,247555,28126,6976,5,1
fgdKq4Af6Lc,1198161,115193,2992,439,3,1
80KT9DfHIQ8,123987,1876,66,61,3,0
W4BeVAVg9og,507976,7654,694,285,4,1
tUC5QVC-NLM,321682,34381,3686,105,3,1
DVIjMW0-770,618288,28712,1397,292,6,1
TbNTF5d9Lrw,5501,22,7,3,1173,0
lbV-kkF-E9Q,2711,0,10,0,2,0
Kw2g4w8vDPw,69653,2,0,0,368,0
dYrjueIB_bk,67281,214,12,23,10,0
fd1HuGsR51I,2146812,158717,10687,1279,3,1
RFVD2uqMYuM,1415575,76223,0,3181,4,1
YtBOk27reBU,1560866,51030,2224,974,3,1
m-HzUybnCos,437260,46021,2397,713,9,0
_AXx2XSI4Kw,7363977,167813,25253,18097,4,1
e9n-I58mV9M,729749,37680,0,617,3,1
0X-Xvv6uyxE,330092,2207,77,188,98,0
OjJav0FeYbQ,191224,493,27,33,1505,0
fw4R3BLMc3U,740883,14262,2935,318,1,1
84xW1xHOF-I,230568,14463,694,142,0,1
NK6MWt7vpVE,988202,64043,4450,1885,2,1
9gKY60CJM2c,3266657,169576,32582,1938,3,1
73KZmCoQ3Mc,1584,4,0,0,4,0
Xmm_BLyzXbk,217642,10854,628,75,3,1
SZbMu0sdD7w,625448,4344,159,354,169,0
JJ9qodnOS2M,305394,14717,4394,166,4,1
99nWx-dXnlY,821598,6149,3713,1084,0,1
gLgLMqzZVgE,700837,2694,0,531,641,0
lXNN2bVOu-w,235268,8876,1943,222,3,1
SoGCIuO2XkM,1022311,74982,3338,409,2,1
g3trZKhAAcI,348345,5431,903,56,4,1
1QfJya5dzl4,4657282,269773,31931,4405,5,1
V4FGpS7NzsM,2555109,145385,32460,2449,4,1
dzpmNU8WJVg,984007,86322,8012,390,1,1
MGthLOcmZH0,755058,42884,4303,855,0,1
RwiWjOtfjFw,1012541,6449,317,330,215,0
AJmcv39HV3U,126749,1376,43,78,9,0
mYx3gyS-pAg,2099045,118436,12539,1425,8,1
PDPafkZ4xUU,949820,214735,8859,751,0,1
Scf2SPLMKnI,1053739,8686,720,597,9,0
1n5PeY5PYEk,757889,10381,989,386,5,1
IRgjWPjBVcg,2087793,3072,183,246,3551,0
J9n-cdYTPJE,246104,501,20,78,100,0
l6T9xIeZTds,2777978,50684,3738,2006,5,1
rtMwOfPLWWQ,29514,1509,643,54,0,0
FdAh2HJ98WE,5615419,71231,58131,39419,6,1
Kx5pf0QG0CA,342444,4792,1585,170,0,1
dYyg3udrV78,1084191,58596,4229,1157,1,1
Y6_iPk_I89g,469281,0,0,0,797,0
6gsCtpXOiBs,547294,48496,4042,341,0,1
pkaCzwner3M,336893,42723,3127,132,0,1
u_z6LldMX5I,143003,944,453,351,755,0
cDbbZYUfJ4E,4839,38,4,1,140,0
ExzPG4jSlQc,251156,1318,156,238,50,0
AO4P768-GCo,149627,6795,397,236,4,1
d6m6V3LWkEg,373893,23283,1171,289,3,1
1sn9SjBv54A,1106,9,3,0,2,0
X2fTn6UXedY,151814,671,153,133,542,0
UXXHZGFgkf4,56758,510,287,34,9,0
o4cmBlymnA8,82937,794,0,73,504,0
GRGqXodeL3w,665156,44179,2339,1046,3,1
sDF1pmGZj5M,550946,5216,5007,391,1,0
Su89wWmcm4k,1044651,179609,10627,375,3,1
oTU2R4JRGQg,4466378,604392,37456,4770,1,1
RwxlzqKuE8A,768230,2255,108,257,566,0
n9qmiMcWWpA,2390681,294829,15971,5615,1,0
nWV_f5IF-V0,818639,8705,224,246,9,0
ZP63s4JQhpg,730738,52470,5453,965,4,1
-6-W9IvfOJE,2875,37,6,4,4,0
0cMLZ1hLLEY,712103,44694,6113,436,3,1
IaiUtMpJxT4,694100,30839,1459,394,3,1
2jjkeAPoY9A,169426,7221,376,303,2,1
9FM3u7c9S3A,576540,1607,362,301,1068,0
avgBgc210bg,9284019,81319,7598,3085,5,1
aQLrMoePT1E,9396970,0,0,0,2290,0
83yXCMHGr9A,435441,48895,7879,504,1,1
ZoaN4P6RI74,1035068,39514,4240,835,1,1
6jkRWfdgDC0,299,12,0,0,2,0
x1Ah_ObfAEM,119922,1178,243,132,331,0
P5Dz8f4G4As,4964565,13070,373,1643,712,0
j8Cli3mEpJY,7339559,401904,34831,4443,5,1
3y8l7_YEZ_o,487932,26,10,2,9,0
OEzCdJhxe14,976907,51514,3068,1142,4,1
eN7Jg2P331Q,1193498,20032,5480,4745,9,0
4geDuU5C9y8,47132,236,0,13,451,0
x0ix30SJlVk,1443672,63229,10951,1381,6,1
k4m394M7ZGY,924842,66858,6517,727,4,1
z8qLckMMkNE,105793,1775,58,22,3,0
Md8kADJwMQ0,1335951,113562,5516,1711,2,1
vayQkBurJJI,657037,3166,4215,674,1,1
ddb-MZXyL6w,547261,11923,1225,292,9,0
zHtQwGafaws,655750,172359,11337,491,1,1
Hryms86U1cE,11959634,1285402,38093,15949,2,1
6ysmFxJ_thE,4149505,15654,1433,592,910,0
4HKACOgJDsc,111263,1084,0,113,9,0
BifiYH-GcKk,80469,649,72,36,20,0
WvmNIVBf2RI,16726,0,0,0,57,0
fl5SBgJNwXs,2503697,195059,28816,3234,1,1
sKsqgkkboEY,790363,10273,4529,597,3,1
9KhvYYW8u2M,1982206,55076,2195,2014,8,0
jX4MsaZ92d0,720279,7599,790,725,5,1
deISkdn2weU,560306,2535,244,318,118,0
Mcwyz09Q--o,176456,9118,1021,485,1,1
Nn5OYbz_HZA,162988,2083,42,76,8,0
qvXLtsBF9us,653989,17459,1075,2148,3,1
AAopRT6p_YQ,367183,14989,7785,1803,1,1
gUJcCnbABP8,187,5,1,0,1,0
YWb4IjiiFEg,9105370,16375,787,1442,3029,0
3rKw8LnqLpw,725137,10228,3428,326,7,1
oZO8XKiTGTA,1222908,8961,2720,1891,157,0
R3JQPlYb6vg,3741444,329054,15338,2999,1,1
h_kJIg9-PTE,31074,409,0,12,1,0
2SwYAO0NXCQ,1563915,77751,1812,4655,9,0
7mH-ug3Dgo8,774778,3136,1247,1022,3,1
wiZ9OvI-uAk,518178,30492,4604,277,3,1
WN7O9j19SFc,144432,1899,1923,639,9,0
3BeThHL0aqI,1026834,33559,1225,523,3,1
_ZmHwaqCxRY,2221582,181302,8272,1295,7,1
YuCqyvBlcK8,733316,38203,2374,426,0,1
knBfYgOyxrk,464297,13317,829,165,4,1
66VKToN-TMs,187823,17997,1782,210,1,1
nmMUU2VvgI8,171015,13418,2333,78,1,1
cxncHXyHyQM,336874,20569,1157,348,0,1
3xtWbo1n9BQ,396893,4564,1213,144,9,0
YCk4yhdEzCc,179358,1780,0,61,1,0
StxW3LwqIFo,1053585,161055,11114,1094,3,1
lFsumKiRVRs,11706956,470009,70571,11039,4,1
zTyZgOkWs4o,7005363,114468,6618,4282,5,1
9HCcbmN-tCw,40895,1160,113,18,9,0
W2WRE5pxZ7A,3250870,145344,10884,5665,5,1
Y5RTJN8npnk,1250941,12651,5428,1548,165,0
tMJRPIbI08A,54816,574,21,42,2,0
Z1-xFOfnzMU,4734075,611602,85829,2051,2,1
Kz1z0Y5muV0,1261428,12526,2376,1336,110,0
-PLHPmlRcmw,1633837,20926,17162,2127,5,1
DAMNuSipp1Y,67559,152,0,375,1001,0
tjdFb_AAV3Y,245600,21698,446,117,9,0
_skFydQ3lUM,2580711,8714,436,309,443,0
kzVmk7U80O8,1257676,48021,5016,1006,3,1
mkF7Ep6gygQ,2003239,186763,14157,2109,3,1
qMI8iUUsiMs,1413922,77162,6870,2267,3,1
JJeQIXBdVuk,773513,51010,2449,564,3,1
FbQSWzKEJ64,372573,36612,6675,261,3,1
zZpDxTBc7w8,7394,85,0,1,39,0
R5WlB2i60y8,643206,37317,2220,473,3,1
prkpdqYDCxY,289519,872,68,70,2250,0
O_KEwLfGjIc,1014420,68118,2257,398,4,1
qn515i8xr-4,176552,14567,391,93,2,1
58hoktsqk_Q,17989395,1056888,112349,43852,4,1
ioD0eKC0YrY,311,25,2,0,1,0
UMkFoKrna_s,20089,1112,145,21,2,0
qq7MSjXHRTU,748099,7017,1652,287,3,1
HZ6PMlto1SE,3520530,101924,4806,1807,3,1
t2HSJfcbqeI,145909,22,0,2,193,0
yuiAsscIz_0,3487787,3356,185,576,1765,0
DaGANtN6K74,668869,14974,903,388,1,0
5A0hhsYVO1Q,1729017,56072,6558,2341,0,1
DE2xhP2u1co,5168500,348252,22291,3073,3,1
aVFPzTDCihQ,855922,23574,1212,884,3,1
zrrs9LGIfyQ,4363840,611960,33260,3798,1,1
